CUSTOMER_ID,AGE,GENDER,CITY,PLAN_TYPE
CUST05487,41,Female,Brandiview,Bronze
CUST05488,85,Male,Mariomouth,Gold
CUST05489,18,Female,Littleport,Silver
CUST05490,43,Male,New Nicoleville,Bronze
CUST05491,41,Male,East Angelaland,Standard
CUST05492,24,Female,Bretttown,Standard
CUST05493,82,Female,Shermanmouth,Bronze
CUST05494,60,Male,West Ambermouth,Gold
CUST05495,34,Female,East Lindsay,Standard
CUST05496,36,Female,New Susan,Silver
CUST05497,27,Female,Natashaside,Silver
CUST05498,71,Male,Lake Kim,Standard
CUST05499,55,Female,North Michaelhaven,Silver
CUST05500,50,Male,Port Veronicabury,Standard
CUST05501,49,Female,Leeport,Bronze
CUST05502,38,Female,Riveratown,Silver
CUST05503,29,Male,Lake Taylorshire,Standard
CUST05504,67,Male,East Ricardo,Standard
CUST05505,33,Female,Longstad,Standard
CUST05506,40,Male,North Lisabury,Gold
CUST05507,45,Female,Priceton,Bronze
CUST05508,44,Female,West Samanthafurt,Bronze
CUST05509,55,Male,East Nancy,Standard
CUST05510,39,Female,Joseland,Standard
CUST05511,56,Female,New Joshua,Gold
CUST05512,29,Male,North Theresaville,Gold
CUST05513,30,Female,Michaelview,Bronze
CUST05514,67,Male,Lake William,Standard
CUST05515,70,Female,Johnland,Silver
CUST05516,67,Female,Davidland,Standard
CUST05517,20,Male,North Amberfurt,Standard
CUST05518,67,Male,Johnhaven,Standard
CUST05519,32,Female,Paulamouth,Gold
CUST05520,63,Female,Williamsville,Silver
CUST05521,30,Male,Port Krista,Bronze
CUST05522,56,Female,Priceton,Bronze
CUST05523,77,Female,Taylorbury,Bronze
CUST05524,33,Male,Jessicaville,Bronze
CUST05525,46,Male,Lake Sandraville,Silver
CUST05526,25,Male,New Dylanfort,Bronze
CUST05527,52,Male,Olsonberg,Standard
CUST05528,53,Male,West Felicia,Standard
CUST05529,40,Male,Williamsmouth,Silver
CUST05530,41,Female,South Larry,Bronze
CUST05531,33,Female,North Benjaminmouth,Standard
CUST05532,50,Male,Jacobsonberg,Bronze
CUST05533,32,Female,New Wendyport,Gold
CUST05534,67,Female,Lopezville,Gold
CUST05535,37,Female,Parksborough,Gold
CUST05536,78,Male,Peggyhaven,Standard
CUST05537,46,Female,Jordanstad,Bronze
CUST05538,82,Female,West Jenniferberg,Gold
CUST05539,48,Male,Jamestown,Gold
CUST05540,52,Male,New Robin,Standard
CUST05541,70,Female,Jenkinsfurt,Standard
CUST05542,72,Male,Laurenhaven,Standard
CUST05543,28,Male,Angelatown,Silver
CUST05544,63,Female,Lake Michaelstad,Silver
CUST05545,42,Male,Shannontown,Standard
CUST05546,19,Female,East Rebecca,Bronze
CUST05547,62,Female,Lauraville,Standard
CUST05548,42,Male,East Donald,Silver
CUST05549,18,Female,Michelefurt,Gold
CUST05550,77,Male,Lake Shane,Silver
CUST05551,23,Female,Josephberg,Standard
CUST05552,62,Female,South Antonio,Gold
CUST05553,29,Female,New Andrew,Standard
CUST05554,59,Female,Toniland,Gold
CUST05555,67,Male,Port Sophia,Bronze
CUST05556,27,Female,New Cynthiatown,Gold
CUST05557,38,Male,East Travisberg,Silver
CUST05558,20,Male,Port Saraville,Bronze
CUST05559,34,Male,Lake Amandaberg,Silver
CUST05560,79,Male,Johnport,Standard
CUST05561,38,Male,Pruittbury,Silver
CUST05562,43,Female,Kimberlyland,Silver
CUST05563,81,Female,New Mary,Gold
CUST05564,20,Female,Frankhaven,Standard
CUST05565,70,Male,Danielmouth,Standard
CUST05566,21,Female,Donnaburgh,Bronze
CUST05567,46,Female,West Jenniferburgh,Standard
CUST05568,72,Female,Steventown,Bronze
CUST05569,59,Female,North Taylorbury,Silver
CUST05570,57,Male,Samuelfurt,Standard
CUST05571,20,Male,Cruzshire,Standard
CUST05572,74,Female,Kristenfort,Gold
CUST05573,63,Female,Rosalesshire,Gold
CUST05574,74,Male,Lake Cherylberg,Standard
CUST05575,66,Male,South Michael,Silver
CUST05576,21,Female,Rogersbury,Bronze
CUST05577,42,Male,Melissaville,Silver
CUST05578,60,Female,Hamiltonberg,Silver
CUST05579,59,Female,Hernandezland,Gold
CUST05580,82,Male,Jessemouth,Standard
CUST05581,49,Female,Alexanderport,Gold
CUST05582,52,Female,Campbellland,Gold
CUST05583,49,Female,New Timothyfurt,Gold
CUST05584,32,Female,Tracibury,Bronze
CUST05585,56,Female,Hernandezhaven,Bronze
CUST05586,43,Male,Sarahburgh,Gold
CUST05587,64,Male,South Jeffery,Standard
CUST05588,57,Male,East Kiaraland,Bronze
CUST05589,79,Male,West Carlos,Silver
CUST05590,70,Female,Lake Aaron,Bronze
CUST05591,48,Male,New Emmastad,Silver
CUST05592,71,Female,Williamland,Silver
CUST05593,41,Male,East Anthony,Silver
CUST05594,32,Male,Port Teresa,Gold
CUST05595,38,Female,Jacksonview,Gold
CUST05596,79,Male,West Sandra,Gold
CUST05597,27,Male,South Kaylaside,Standard
CUST05598,63,Female,Danielview,Bronze
CUST05599,19,Male,Port Brandi,Bronze
CUST05600,60,Female,West Elizabethport,Bronze
CUST05601,54,Female,Valenciaborough,Standard
CUST05602,80,Male,Davidmouth,Bronze
CUST05603,85,Male,North Bruceton,Silver
CUST05604,21,Female,East Jessica,Gold
CUST05605,84,Female,South Jennifer,Gold
CUST05606,23,Female,Paulburgh,Standard
CUST05607,66,Female,Ronaldstad,Gold
CUST05608,33,Female,Phillipsland,Gold
CUST05609,57,Male,Parksville,Gold
CUST05610,32,Male,Bellchester,Gold
CUST05611,41,Female,New Ericborough,Standard
CUST05612,29,Female,Lake Erictown,Silver
CUST05613,73,Male,Lake Julie,Bronze
CUST05614,79,Female,Hansonview,Gold
CUST05615,25,Male,Olsonport,Gold
CUST05616,45,Female,North Jennifershire,Standard
CUST05617,19,Male,Gallaghermouth,Gold
CUST05618,41,Male,Bautistafurt,Standard
CUST05619,72,Female,Dianashire,Standard
CUST05620,53,Male,South James,Silver
CUST05621,39,Male,Johnshire,Standard
CUST05622,53,Male,Amberhaven,Gold
CUST05623,61,Female,Dalehaven,Bronze
CUST05624,78,Male,Dawnburgh,Bronze
CUST05625,56,Male,Juarezstad,Gold
CUST05626,48,Male,New Kristenstad,Gold
CUST05627,40,Male,Lake Kyle,Silver
CUST05628,52,Female,Lake Jessica,Silver
CUST05629,64,Male,South Steven,Standard
CUST05630,67,Male,Smithbury,Standard
CUST05631,77,Female,Williammouth,Standard
CUST05632,76,Female,Sheriport,Bronze
CUST05633,34,Female,Greenmouth,Silver
CUST05634,84,Male,West Dianaside,Bronze
CUST05635,64,Female,Allenhaven,Silver
CUST05636,44,Female,Millerfurt,Bronze
CUST05637,61,Female,South Richard,Gold
CUST05638,82,Female,North Jamieside,Bronze
CUST05639,81,Male,South Robertland,Standard
CUST05640,75,Female,Rubenburgh,Gold
CUST05641,57,Male,Martinezport,Silver
CUST05642,72,Male,West Jeffreychester,Gold
CUST05643,52,Male,Gibsonshire,Bronze
CUST05644,80,Male,Raymondshire,Bronze
CUST05645,27,Male,Lake Williamfurt,Bronze
CUST05646,65,Female,Alecberg,Gold
CUST05647,27,Male,Adrianbury,Gold
CUST05648,48,Female,Port Manuel,Silver
CUST05649,32,Male,West Robinmouth,Silver
CUST05650,48,Male,Alexanderville,Standard
CUST05651,58,Female,West Jennifer,Standard
CUST05652,63,Female,West Michelle,Gold
CUST05653,69,Male,Port Kevintown,Standard
CUST05654,47,Female,Davidville,Gold
CUST05655,33,Female,New Angela,Bronze
CUST05656,72,Male,New Robertfurt,Gold
CUST05657,32,Male,East Christina,Standard
CUST05658,33,Female,New Michael,Standard
CUST05659,82,Male,South Jasonside,Bronze
CUST05660,68,Male,Evansbury,Standard
CUST05661,68,Male,Michaelbury,Standard
CUST05662,75,Female,Lake Richardville,Gold
CUST05663,28,Female,Port Lori,Bronze
CUST05664,33,Female,Port Kimberly,Bronze
CUST05665,57,Male,Longstad,Gold
CUST05666,78,Male,Wolfeborough,Silver
CUST05667,83,Male,Port Michael,Gold
CUST05668,50,Female,Lake Christina,Standard
CUST05669,52,Male,Port Amandaburgh,Bronze
CUST05670,60,Male,West Brandonhaven,Silver
CUST05671,44,Male,West Jeffreyton,Gold
CUST05672,36,Male,South Sherry,Gold
CUST05673,55,Male,Aliciamouth,Silver
CUST05674,53,Female,Adamsberg,Silver
CUST05675,20,Male,Sierraland,Standard
CUST05676,67,Male,New Danielle,Standard
CUST05677,46,Male,North Donna,Gold
CUST05678,19,Male,Catherineland,Bronze
CUST05679,77,Male,Rhondafort,Standard
CUST05680,19,Female,Ibarraville,Standard
CUST05681,41,Male,New Jeffrey,Standard
CUST05682,49,Female,Rebeccafort,Bronze
CUST05683,21,Male,Katrinabury,Gold
CUST05684,53,Female,Saraland,Silver
CUST05685,45,Female,Lake Luis,Bronze
CUST05686,73,Male,Port Philipburgh,Gold
CUST05687,62,Male,New Miguel,Standard
CUST05688,38,Male,Lake Richardtown,Bronze
CUST05689,33,Male,Port Russellberg,Standard
CUST05690,74,Male,Davidsonhaven,Bronze
CUST05691,19,Male,Lake Kurtville,Silver
CUST05692,71,Male,West Kelly,Bronze
CUST05693,71,Female,Colemanstad,Gold
CUST05694,28,Female,East Evelyn,Silver
CUST05695,38,Male,East Jenniferburgh,Gold
CUST05696,56,Female,Port Vanessa,Gold
CUST05697,38,Female,New Justinbury,Standard
CUST05698,65,Female,Stevenborough,Gold
CUST05699,41,Female,East Jamesmouth,Bronze
CUST05700,18,Male,Gregoryton,Standard
CUST05701,39,Female,Amychester,Gold
CUST05702,46,Female,Port Garyview,Gold
CUST05703,52,Male,Carlsonfort,Standard
CUST05704,65,Female,Jamesstad,Standard
CUST05705,41,Female,Kimberlyburgh,Standard
CUST05706,53,Male,Barbaraport,Silver
CUST05707,43,Male,Lake Emilyland,Silver
CUST05708,46,Male,Port Alexandra,Gold
CUST05709,62,Male,Traceyberg,Standard
CUST05710,23,Male,Lake Luis,Standard
CUST05711,52,Female,Port Denise,Standard
CUST05712,40,Female,North Manuelton,Bronze
CUST05713,66,Female,East Robertside,Standard
CUST05714,50,Female,Robertshire,Bronze
CUST05715,25,Male,Port Williamfurt,Silver
CUST05716,41,Male,Ramireztown,Bronze
CUST05717,64,Male,Lake Tammyland,Gold
CUST05718,85,Male,Port Angela,Bronze
CUST05719,83,Male,Josephport,Bronze
CUST05720,69,Male,East Kathleen,Gold
CUST05721,72,Female,Williamsville,Standard
CUST05722,75,Female,Eatonfurt,Standard
CUST05723,51,Male,Francistown,Standard
CUST05724,83,Female,New Jessicamouth,Standard
CUST05725,40,Female,East Vanessa,Gold
CUST05726,47,Male,West Williamland,Silver
CUST05727,78,Female,New Thomasport,Standard
CUST05728,76,Female,Jamesville,Gold
CUST05729,41,Female,Oliviatown,Bronze
CUST05730,77,Male,Goodwinhaven,Silver
CUST05731,23,Female,East Deniseton,Standard
CUST05732,40,Female,South Johntown,Silver
CUST05733,47,Male,East William,Bronze
CUST05734,24,Male,West Jose,Gold
CUST05735,26,Female,Smithberg,Gold
CUST05736,28,Female,South Annestad,Gold
CUST05737,37,Male,Reynoldsfort,Standard
CUST05738,31,Male,North Herbertstad,Gold
CUST05739,38,Male,North Eugenefort,Standard
CUST05740,69,Female,Johnfort,Gold
CUST05741,46,Female,Georgeshire,Standard
CUST05742,34,Female,Gonzalezberg,Bronze
CUST05743,44,Male,Brookstown,Bronze
CUST05744,35,Female,Lisabury,Gold
CUST05745,38,Male,Richardsside,Bronze
CUST05746,79,Male,Kennethberg,Silver
CUST05747,70,Male,Lake Jessicaview,Standard
CUST05748,70,Male,Kathrynchester,Gold
CUST05749,69,Male,Haleystad,Silver
CUST05750,68,Female,Ryanland,Standard
CUST05751,27,Male,East Robertmouth,Bronze
CUST05752,69,Female,Petermouth,Standard
CUST05753,42,Female,New Sonya,Gold
CUST05754,45,Male,East Lydiafurt,Standard
CUST05755,52,Female,Bradleyburgh,Bronze
CUST05756,61,Female,East John,Silver
CUST05757,27,Female,Danielside,Standard
CUST05758,62,Male,Manningview,Bronze
CUST05759,72,Female,East Alisonside,Standard
CUST05760,79,Male,Barbarafort,Bronze
CUST05761,62,Female,Josephport,Standard
CUST05762,73,Female,Conleytown,Silver
CUST05763,31,Female,Aliciafurt,Gold
CUST05764,75,Male,East Cheryl,Standard
CUST05765,57,Male,Charleschester,Silver
CUST05766,50,Male,East Feliciabury,Silver
CUST05767,65,Female,West Richard,Bronze
CUST05768,28,Female,Daniellebury,Silver
CUST05769,39,Male,Lake Tony,Silver
CUST05770,24,Female,Lauraburgh,Gold
CUST05771,77,Male,Lake Elizabeth,Silver
CUST05772,79,Female,Donaldton,Bronze
CUST05773,33,Male,Walkerbury,Silver
CUST05774,35,Female,Mccartyborough,Silver
CUST05775,47,Male,North Danielshire,Silver
CUST05776,26,Female,Port Margaretshire,Gold
CUST05777,45,Female,South Patrick,Silver
CUST05778,63,Male,New Davidmouth,Silver
CUST05779,24,Male,Bakertown,Standard
CUST05780,22,Female,South Julie,Gold
CUST05781,23,Female,Bernardhaven,Gold
CUST05782,51,Female,Reesestad,Silver
CUST05783,77,Female,East Eric,Standard
CUST05784,77,Female,South Donald,Bronze
CUST05785,72,Male,Brownstad,Standard
CUST05786,27,Male,New Matthewland,Standard
CUST05787,31,Male,Port Lindsay,Bronze
CUST05788,29,Female,South David,Silver
CUST05789,34,Female,South Shellytown,Bronze
CUST05790,63,Male,Lake Michaelmouth,Standard
CUST05791,52,Female,Garciafurt,Standard
CUST05792,68,Male,East Robertton,Silver
CUST05793,28,Female,Mirandaville,Standard
CUST05794,27,Male,Kellyfurt,Silver
CUST05795,67,Female,Lake Timothy,Standard
CUST05796,46,Male,South Jason,Silver
CUST05797,18,Male,East Kellyville,Standard
CUST05798,82,Male,Warrenburgh,Bronze
CUST05799,78,Female,East Ericchester,Gold
CUST05800,34,Male,West Tanner,Gold
CUST05801,23,Female,Karaville,Bronze
CUST05802,45,Female,Vasquezport,Standard
CUST05803,23,Male,Port Donnabury,Standard
CUST05804,22,Male,Davidland,Gold
CUST05805,78,Male,New Nicholasport,Silver
CUST05806,85,Female,New Derrick,Silver
CUST05807,85,Male,Jameston,Gold
CUST05808,26,Male,Stephanieborough,Bronze
CUST05809,24,Male,Campbellbury,Silver
CUST05810,68,Male,New Alexandra,Bronze
CUST05811,53,Male,West Julie,Gold
CUST05812,28,Female,Gregorytown,Gold
CUST05813,31,Male,East Tonyamouth,Gold
CUST05814,20,Male,North Jessica,Bronze
CUST05815,55,Male,Staceytown,Standard
CUST05816,18,Female,Nobletown,Bronze
CUST05817,67,Female,East Janet,Silver
CUST05818,28,Male,Sullivanhaven,Gold
CUST05819,72,Female,Port Charles,Gold
CUST05820,66,Male,New Tracy,Bronze
CUST05821,40,Female,Jeffreyview,Standard
CUST05822,34,Male,North Paul,Standard
CUST05823,83,Female,Donaldland,Standard
CUST05824,54,Male,Lake Raymond,Gold
CUST05825,53,Female,West Emilychester,Bronze
CUST05826,18,Female,West Rachelview,Gold
CUST05827,71,Female,Christianfurt,Standard
CUST05828,70,Male,Kevinborough,Gold
CUST05829,79,Male,Morenostad,Bronze
CUST05830,71,Female,Andrefort,Bronze
CUST05831,55,Male,Amandaland,Silver
CUST05832,31,Male,West John,Silver
CUST05833,65,Female,East Marissa,Gold
CUST05834,70,Female,Lake Devinborough,Standard
CUST05835,81,Male,Currystad,Silver
CUST05836,45,Female,Andreachester,Silver
CUST05837,68,Male,Castanedaberg,Silver
CUST05838,76,Female,East Deanna,Bronze
CUST05839,38,Male,Lake Caseystad,Bronze
CUST05840,83,Male,Howardland,Gold
CUST05841,66,Male,Chelseaport,Silver
CUST05842,25,Female,East David,Gold
CUST05843,31,Male,West Joshuashire,Bronze
CUST05844,35,Male,Marktown,Silver
CUST05845,48,Male,Nguyenstad,Bronze
CUST05846,44,Male,Franciscomouth,Silver
CUST05847,74,Female,Christinetown,Bronze
CUST05848,82,Male,Mathisstad,Silver
CUST05849,37,Male,Jacobchester,Gold
CUST05850,74,Male,East Patriciaburgh,Gold
CUST05851,81,Female,Port Allison,Silver
CUST05852,66,Male,Port Aaron,Gold
CUST05853,65,Female,Mendezview,Bronze
CUST05854,21,Male,Morenoside,Gold
CUST05855,46,Female,North Matthewmouth,Standard
CUST05856,50,Male,West Lisafurt,Gold
CUST05857,78,Male,Andrewston,Standard
CUST05858,67,Female,New Markshire,Silver
CUST05859,64,Male,Port Charles,Gold
CUST05860,85,Male,Hallville,Standard
CUST05861,24,Male,East Brittanyfort,Silver
CUST05862,22,Female,East Laurenville,Standard
CUST05863,51,Male,Port Cheryl,Gold
CUST05864,57,Female,Lake Thomas,Bronze
CUST05865,84,Male,Chandlerton,Gold
CUST05866,58,Male,Christineberg,Gold
CUST05867,55,Female,Kimberlytown,Gold
CUST05868,39,Female,Port Wesleyborough,Gold
CUST05869,58,Female,Randyside,Standard
CUST05870,73,Male,Port Craigburgh,Silver
CUST05871,25,Male,Russellborough,Standard
CUST05872,74,Female,Andersonport,Silver
CUST05873,65,Male,Lake Amberberg,Bronze
CUST05874,33,Male,Lake Hannah,Gold
CUST05875,46,Male,East Autumn,Bronze
CUST05876,50,Male,Port Alexanderchester,Silver
CUST05877,57,Male,South Rebekahmouth,Standard
CUST05878,54,Female,Fosterland,Silver
CUST05879,82,Female,West Felicia,Gold
CUST05880,57,Female,West Alexander,Bronze
CUST05881,74,Female,Port Jamesmouth,Bronze
CUST05882,28,Female,Lake Carol,Gold
CUST05883,81,Female,West Geraldshire,Bronze
CUST05884,54,Male,East Danielhaven,Bronze
CUST05885,58,Male,North Heatherfort,Gold
CUST05886,51,Male,Port Michellebury,Standard
CUST05887,54,Female,Robinsonberg,Bronze
CUST05888,23,Female,North Barbarafort,Gold
CUST05889,30,Female,East Erin,Silver
CUST05890,39,Female,Harrisville,Bronze
CUST05891,40,Female,Alvaradomouth,Gold
CUST05892,39,Female,Port Andrewport,Standard
CUST05893,35,Male,Caitlynborough,Silver
CUST05894,45,Female,West Tara,Standard
CUST05895,84,Male,South Bethtown,Silver
CUST05896,85,Female,New Lisaton,Standard
CUST05897,22,Female,Lake Daniel,Gold
CUST05898,32,Female,Melissafurt,Gold
CUST05899,58,Male,Davismouth,Gold
CUST05900,80,Male,Ashleyberg,Silver
CUST05901,35,Female,Dominguezton,Silver
CUST05902,32,Female,Hudsonbury,Gold
CUST05903,48,Male,Lake Megan,Silver
CUST05904,61,Female,Pachecoville,Standard
CUST05905,26,Male,Lake Mariafurt,Gold
CUST05906,54,Female,East Jennifer,Bronze
CUST05907,31,Female,Jillborough,Standard
CUST05908,44,Female,Port Sherri,Gold
CUST05909,79,Male,Paceside,Standard
CUST05910,45,Female,Schmidtport,Gold
CUST05911,20,Female,Lucasberg,Silver
CUST05912,33,Female,East Amy,Bronze
CUST05913,60,Male,Ryanmouth,Bronze
CUST05914,65,Female,Davidmouth,Silver
CUST05915,45,Female,West Nicole,Gold
CUST05916,38,Female,Port Kathyview,Standard
CUST05917,20,Female,Marksmouth,Gold
CUST05918,49,Female,Martinezshire,Bronze
CUST05919,44,Female,West Ronald,Standard
CUST05920,83,Male,Kylehaven,Gold
CUST05921,71,Female,Kimberlyfort,Bronze
CUST05922,76,Male,Phillipston,Silver
CUST05923,46,Male,Brittanymouth,Silver
CUST05924,52,Female,Jefferytown,Standard
CUST05925,79,Male,Emilyland,Gold
CUST05926,32,Female,New John,Silver
CUST05927,66,Male,Heathermouth,Bronze
CUST05928,65,Female,East Jenniferview,Gold
CUST05929,18,Male,Hallhaven,Bronze
CUST05930,39,Female,Troytown,Silver
CUST05931,76,Male,South Brian,Standard
CUST05932,46,Female,New Allison,Bronze
CUST05933,48,Male,North Timothyville,Gold
CUST05934,53,Female,North John,Bronze
CUST05935,40,Male,Pruittberg,Gold
CUST05936,27,Female,Bellfort,Standard
CUST05937,45,Male,Tinaland,Bronze
CUST05938,75,Male,Ericksontown,Silver
CUST05939,48,Male,Jacobmouth,Gold
CUST05940,81,Male,East Sierra,Standard
CUST05941,56,Male,Angelaberg,Gold
CUST05942,48,Female,Lake Joseland,Standard
CUST05943,27,Female,New Raymondbury,Bronze
CUST05944,35,Male,West Rebeccahaven,Bronze
CUST05945,60,Male,Mcdonaldview,Bronze
CUST05946,30,Male,Robertsberg,Silver
CUST05947,25,Female,Kristinemouth,Silver
CUST05948,59,Female,Matthewhaven,Standard
CUST05949,84,Female,Jasonton,Gold
CUST05950,52,Female,East Michael,Standard
CUST05951,26,Female,Paulhaven,Bronze
CUST05952,76,Male,Morrisontown,Bronze
CUST05953,82,Female,South Jerrychester,Gold
CUST05954,50,Male,Port Jaketown,Gold
CUST05955,84,Female,East Cody,Silver
CUST05956,74,Male,West Laurenborough,Silver
CUST05957,39,Female,New Christopher,Bronze
CUST05958,83,Male,Elizabethstad,Standard
CUST05959,73,Male,North Shawntown,Gold
CUST05960,19,Male,New Katiefort,Silver
CUST05961,41,Female,North Jacob,Silver
CUST05962,34,Male,Port Michael,Silver
CUST05963,38,Female,Tylerchester,Bronze
CUST05964,69,Male,Scottside,Bronze
CUST05965,44,Male,Obrienville,Gold
CUST05966,80,Female,Hernandezville,Gold
CUST05967,80,Male,Joanneville,Bronze
CUST05968,39,Male,Williamsborough,Standard
CUST05969,63,Female,South Margaretville,Bronze
CUST05970,35,Male,Hillbury,Standard
CUST05971,35,Female,Benjaminland,Bronze
CUST05972,32,Female,Deborahhaven,Standard
CUST05973,82,Female,North Brandonburgh,Gold
CUST05974,32,Female,Josephmouth,Bronze
CUST05975,24,Female,Brianmouth,Gold
CUST05976,44,Female,Brownbury,Silver
CUST05977,82,Female,Melissamouth,Silver
CUST05978,66,Male,East George,Bronze
CUST05979,45,Female,Jessemouth,Silver
CUST05980,44,Female,Williamston,Gold
CUST05981,35,Female,West Amanda,Gold
CUST05982,19,Female,Jorgeborough,Standard
CUST05983,73,Male,New Bryantown,Bronze
CUST05984,60,Female,Aprilside,Bronze
CUST05985,78,Male,North Lisatown,Gold
CUST05986,85,Female,West Larry,Bronze
CUST05987,39,Female,Lake Danielhaven,Bronze
CUST05988,40,Female,Amandafort,Gold
CUST05989,70,Male,Moorefurt,Gold
CUST05990,48,Female,Rachelmouth,Bronze
CUST05991,84,Female,South Eric,Gold
CUST05992,55,Male,West Emilyhaven,Silver
CUST05993,55,Female,Lake Carolynshire,Standard
CUST05994,26,Female,Lake Tannerfort,Silver
CUST05995,84,Male,Lauraside,Bronze
CUST05996,33,Male,Lake Sharonmouth,Gold
CUST05997,56,Male,West Michael,Gold
CUST05998,77,Male,Robertchester,Bronze
CUST05999,77,Female,Sampsonville,Gold
CUST06000,77,Male,Port Justin,Gold
CUST06001,65,Male,Lake Joshuahaven,Bronze
CUST06002,28,Male,West Nathaniel,Silver
CUST06003,77,Female,Crystalview,Standard
CUST06004,57,Female,Port Kelly,Gold
CUST06005,69,Male,Mcdonaldton,Standard
CUST06006,82,Male,East Amandatown,Standard
CUST06007,22,Male,Diazburgh,Silver
CUST06008,32,Female,Eddieside,Gold
CUST06009,62,Female,Port Garymouth,Gold
CUST06010,58,Female,Hollytown,Silver
CUST06011,82,Female,Nataliechester,Bronze
CUST06012,55,Male,East Monique,Gold
CUST06013,79,Male,Michaelfurt,Silver
CUST06014,73,Male,Josephberg,Standard
CUST06015,22,Female,South Brianport,Standard
CUST06016,71,Female,Port Shawn,Silver
CUST06017,74,Male,Clarkland,Silver
CUST06018,36,Male,South Charlesstad,Silver
CUST06019,67,Female,Lake Josemouth,Standard
CUST06020,61,Female,New Theresaville,Silver
CUST06021,84,Female,Robertsberg,Standard
CUST06022,22,Female,Elizabethburgh,Bronze
CUST06023,72,Male,Port Terrencemouth,Silver
CUST06024,23,Female,Jasminetown,Standard
CUST06025,84,Male,Angelaburgh,Gold
CUST06026,66,Female,Lake Colleen,Gold
CUST06027,31,Male,Glendatown,Silver
CUST06028,81,Male,Gardnerbury,Bronze
CUST06029,28,Female,Josephville,Bronze
CUST06030,59,Female,Lake Darrell,Bronze
CUST06031,19,Male,Edwardshaven,Silver
CUST06032,80,Female,Lake Tasha,Standard
CUST06033,24,Male,Melissaton,Bronze
CUST06034,43,Male,East Catherine,Bronze
CUST06035,66,Male,Churchside,Standard
CUST06036,26,Male,Sarahborough,Gold
CUST06037,58,Male,Ginaborough,Silver
CUST06038,21,Female,Micheleton,Gold
CUST06039,37,Male,Normanville,Standard
CUST06040,35,Female,East Jordan,Bronze
CUST06041,40,Male,Walshborough,Gold
CUST06042,72,Female,North Cindy,Standard
CUST06043,39,Male,Lloydside,Standard
CUST06044,82,Male,Tylerbury,Standard
CUST06045,85,Male,Stevenhaven,Silver
CUST06046,83,Female,North Robertberg,Gold
CUST06047,38,Female,Dayside,Silver
CUST06048,55,Female,Newmanview,Standard
CUST06049,77,Male,Vasquezfurt,Silver
CUST06050,72,Female,Port Brandonstad,Standard
CUST06051,76,Female,Ericfurt,Gold
CUST06052,37,Male,Lopezchester,Gold
CUST06053,50,Male,Lake George,Silver
CUST06054,53,Female,Lake Kellyview,Gold
CUST06055,47,Female,Jacksonhaven,Silver
CUST06056,72,Female,Brandonburgh,Silver
CUST06057,69,Male,North Javier,Gold
CUST06058,73,Male,Morrischester,Gold
CUST06059,67,Male,New Nancyport,Gold
CUST06060,45,Male,Debrahaven,Bronze
CUST06061,22,Male,Joshuaborough,Standard
CUST06062,62,Male,Lake Christina,Silver
CUST06063,68,Male,Port Dawnville,Silver
CUST06064,22,Female,Harrisonberg,Silver
CUST06065,27,Female,Angelastad,Bronze
CUST06066,47,Female,South Howard,Bronze
CUST06067,31,Male,East Paul,Silver
CUST06068,81,Male,East Dawnberg,Standard
CUST06069,74,Female,West Kelsey,Bronze
CUST06070,42,Male,Parkershire,Standard
CUST06071,82,Female,Phillipshaven,Gold
CUST06072,20,Male,East Alexandramouth,Silver
CUST06073,43,Male,Andersonstad,Gold
CUST06074,46,Male,Kiddmouth,Gold
CUST06075,84,Female,New Brent,Silver
CUST06076,64,Female,Clarkborough,Silver
CUST06077,70,Female,Morrishaven,Standard
CUST06078,84,Male,Marissamouth,Bronze
CUST06079,71,Male,Hayeschester,Bronze
CUST06080,76,Male,Johnsonborough,Silver
CUST06081,59,Male,Taylorhaven,Standard
CUST06082,54,Female,Rogerston,Silver
CUST06083,56,Male,Sabrinashire,Bronze
CUST06084,57,Male,South Lukeside,Bronze
CUST06085,30,Male,Adkinsstad,Silver
CUST06086,57,Male,Bartonland,Bronze
CUST06087,34,Female,Lake Joseph,Gold
CUST06088,64,Female,Hamiltonton,Bronze
CUST06089,62,Male,West Ashleyborough,Standard
CUST06090,76,Female,Collinsland,Silver
CUST06091,34,Male,North Johnside,Bronze
CUST06092,82,Female,Masonport,Gold
CUST06093,83,Female,West Sarah,Standard
CUST06094,25,Female,Port Jordanmouth,Silver
CUST06095,39,Female,Wellsberg,Silver
CUST06096,80,Female,Yanghaven,Silver
CUST06097,82,Male,Hodgeburgh,Silver
CUST06098,84,Female,North Rachel,Standard
CUST06099,43,Female,New Joseborough,Silver
CUST06100,50,Male,Hamiltonchester,Standard
CUST06101,30,Male,Sarahland,Bronze
CUST06102,40,Female,West Michaelhaven,Bronze
CUST06103,60,Male,New Jasonborough,Gold
CUST06104,85,Male,South Brian,Standard
CUST06105,53,Male,Lake Richard,Standard
CUST06106,66,Male,Reedtown,Gold
CUST06107,52,Female,Lesliefurt,Standard
CUST06108,58,Male,New Charlesburgh,Gold
CUST06109,22,Female,Murrayside,Silver
CUST06110,34,Female,Richardsport,Silver
CUST06111,20,Female,West Mauriceville,Gold
CUST06112,46,Female,Warrenside,Silver
CUST06113,43,Male,South Davidview,Bronze
CUST06114,54,Female,East Andrew,Silver
CUST06115,43,Female,East Jamestown,Gold
